job_id,salary_in_usd
job_1864,110925
job_1865,100000
job_1866,25000
job_1867,126500
job_1868,106260
job_1869,220110
job_1870,160080
job_1871,105000
job_1872,100000
job_1873,170000
job_1874,135000
job_1875,230000
job_1876,140000
job_1877,135000
job_1878,50000
job_1879,220000
job_1880,140000
job_1881,172386
job_1882,86193
job_1883,220000
job_1884,120000
job_1885,200000
job_1886,120000
job_1887,120000
job_1888,65000
job_1889,324000
job_1890,216000
job_1891,210000
job_1892,100000
job_1893,185100
job_1894,104890
job_1895,105000
job_1896,80000
job_1897,76814
job_1898,192037
job_1899,120000
job_1900,17805
job_1901,30523
job_1902,55685
job_1903,52533
job_1904,17805
job_1905,75000
job_1906,157000
job_1907,69133
job_1908,65000
job_1909,68293
job_1910,67597
job_1911,20000
job_1912,200000
job_1913,51081
job_1914,78000
job_1915,135000
job_1916,115000
job_1917,83864
job_1918,40000
job_1919,31520
job_1920,59888
job_1921,89306
job_1922,83171
job_1923,165000
job_1924,153000
job_1925,100000
job_1926,76814
job_1927,33609
job_1928,75000
job_1929,30469
job_1930,55475
job_1931,61989
job_1932,152500
job_1933,120000
job_1934,135000
job_1935,405000
job_1936,380000
job_1937,120402
job_1938,177000
job_1939,65141
job_1940,48000
job_1941,20000
job_1942,150000
job_1943,100000
job_1944,100000
job_1945,144000
job_1946,155499
job_1947,100000
job_1948,120000
job_1949,84053
job_1950,125000
job_1951,21013
job_1952,116605
job_1953,30663
job_1954,42000
job_1955,26992
job_1956,47918
job_1957,46848
job_1958,60462
job_1959,34549
job_1960,50000
job_1961,110000
job_1962,258700
job_1963,146600
job_1964,190000
job_1965,160000
job_1966,90000
job_1967,65000
job_1968,160000
job_1969,130000
job_1970,85000
job_1971,65000
job_1972,143800
job_1973,95800
job_1974,166000
job_1975,73100
job_1976,114000
job_1977,72000
job_1978,102500
job_1979,65000
job_1980,258700
job_1981,160000
job_1982,203649
job_1983,183284
job_1984,60462
job_1985,33220
job_1986,33220
job_1987,81800
job_1988,70800
job_1989,130000
job_1990,80850
job_1991,215000
job_1992,146900
job_1993,242000
job_1994,106200
job_1995,165000
job_1996,135000
job_1997,75065
job_1998,41419
job_1999,145000
job_2000,120000
job_2001,184000
job_2002,112000
job_2003,275000
job_2004,170000
job_2005,100000
job_2006,70000
job_2007,55368
job_2008,30760
job_2009,135700
job_2010,108560
job_2011,300000
job_2012,180000
job_2013,189000
job_2014,118100
job_2015,148300
job_2016,84700
job_2017,40581
job_2018,38629
job_2019,275000
job_2020,121200
job_2021,149925
job_2022,91260
job_2023,86128
job_2024,74562
job_2025,277000
job_2026,173000
job_2027,242000
job_2028,106200
job_2029,68902
job_2030,49216
job_2031,250900
job_2032,135200
job_2033,187415
job_2034,114080
job_2035,220000
job_2036,137500
job_2037,119000
job_2038,52100
job_2039,120000
job_2040,102000
job_2041,64000
job_2042,60000
job_2043,179000
job_2044,112000
job_2045,65000
job_2046,54000
job_2047,119000
job_2048,52100
job_2049,152000
job_2050,99000
job_2051,110736
job_2052,92280
job_2053,250000
job_2054,140000
job_2055,113800
job_2056,63200
job_2057,210000
job_2058,160000
job_2059,170000
job_2060,130000
job_2061,247600
job_2062,127300
job_2063,85000
job_2064,65000
job_2065,125000
job_2066,100000
job_2067,160000
job_2068,140000
job_2069,247300
job_2070,139700
job_2071,192000
job_2072,138240
job_2073,170000
job_2074,130000
job_2075,100000
job_2076,90000
job_2077,170000
job_2078,130000
job_2079,186000
job_2080,81800
job_2081,180514
job_2082,108308
job_2083,166000
job_2084,73100
job_2085,115950
job_2086,69570
job_2087,142300
job_2088,71200
job_2089,179000
job_2090,106500
job_2091,119200
job_2092,86600
job_2093,140544
job_2094,82673
job_2095,108350
job_2096,78800
job_2097,162540
job_2098,87570
job_2099,213600
job_2100,103200
job_2101,140000
job_2102,90000
job_2103,212000
job_2104,93300
job_2105,222200
job_2106,136000
job_2107,157000
job_2108,144000
job_2109,210000
job_2110,160000
job_2111,179000
job_2112,112000
job_2113,221300
job_2114,147500
job_2115,179000
job_2116,112000
job_2117,116000
job_2118,90000
job_2119,222200
job_2120,136000
job_2121,130400
job_2122,74500
job_2123,207700
job_2124,133700
job_2125,120000
job_2126,100000
job_2127,247500
job_2128,172200
job_2129,179000
job_2130,112000
job_2131,140000
job_2132,90000
job_2133,260000
job_2134,230000
job_2135,130000
job_2136,110000
job_2137,110000
job_2138,90000
job_2139,310000
job_2140,245000
job_2141,210000
job_2142,160000
job_2143,85000
job_2144,75000
job_2145,280000
job_2146,196000
job_2147,212000
job_2148,93300
job_2149,230000
job_2150,115000
job_2151,75000
job_2152,70000
job_2153,233500
job_2154,137500
job_2155,166000
job_2156,73100
job_2157,176875
job_2158,84750
job_2159,251250
job_2160,120750
job_2161,106050
job_2162,80420
job_2163,120000
job_2164,90000
job_2165,147400
job_2166,107682
job_2167,145000
job_2168,95000
job_2169,80000
job_2170,50000
job_2171,175000
job_2172,150000
job_2173,32974
job_2174,32974
job_2175,178600
job_2176,67200
job_2177,118750
job_2178,106875
job_2179,186000
job_2180,81800
job_2181,142000
job_2182,128000
job_2183,140130
job_2184,84870
job_2185,262000
job_2186,186000
job_2187,247600
job_2188,127300
job_2189,85000
job_2190,58500
job_2191,59059
job_2192,47985
job_2193,93918
job_2194,51962
job_2195,120000
job_2196,100000
job_2197,205670
job_2198,124233
job_2199,173000
job_2200,140000
job_2201,291500
job_2202,180200
job_2203,28299
job_2204,28299
job_2205,185000
job_2206,152000
job_2207,255800
job_2208,170600
job_2209,146850
job_2210,106800
job_2211,200000
job_2212,117000
job_2213,151700
job_2214,63000
job_2215,43000
job_2216,239900
job_2217,159900
job_2218,162240
job_2219,47840
job_2220,130410
job_2221,92000
job_2222,270250
job_2223,144000
job_2224,176875
job_2225,84750
job_2226,92000
job_2227,69000
job_2228,184800
job_2229,107100
job_2230,130410
job_2231,92000
job_2232,333500
job_2233,176000
job_2234,257400
job_2235,138600
job_2236,242100
job_2237,116200
job_2238,230000
job_2239,210000
job_2240,114300
job_2241,89600
job_2242,85000
job_2243,65000
job_2244,266875
job_2245,128250
job_2246,280000
job_2247,200000
job_2248,180000
job_2249,130000
job_2250,178492
job_2251,89246
job_2252,245000
job_2253,150000
job_2254,155000
job_2255,145000
job_2256,165000
job_2257,130000
job_2258,247600
job_2259,127300
job_2260,280889
job_2261,187259
job_2262,130000
job_2263,120000
job_2264,185000
job_2265,125000
job_2266,196900
job_2267,186700
job_2268,75065
job_2269,41419
job_2270,260000
job_2271,192000
job_2272,205600
job_2273,105700
job_2274,75000
job_2275,65000
job_2276,230000
job_2277,140000
job_2278,149800
job_2279,85600
job_2280,218000
job_2281,152600
job_2282,185000
job_2283,165000
job_2284,224880
job_2285,121500
job_2286,129000
job_2287,46200
job_2288,272400
job_2289,155600
job_2290,750000
job_2291,150000
job_2292,93918
job_2293,51962
job_2294,115000
job_2295,95000
job_2296,750000
job_2297,150000
job_2298,351000
job_2299,171000
job_2300,272000
job_2301,170000
job_2302,176000
job_2303,158000
job_2304,135000
job_2305,125000
job_2306,110000
job_2307,80000
job_2308,270000
job_2309,232200
job_2310,107000
job_2311,87300
job_2312,230000
job_2313,140000
job_2314,85000
job_2315,61800
job_2316,300000
job_2317,195000
job_2318,204500
job_2319,142200
job_2320,107500
job_2321,96750
job_2322,153800
job_2323,96000
job_2324,204500
job_2325,142200
job_2326,190100
job_2327,131414
job_2328,195500
job_2329,141300
job_2330,165500
job_2331,119600
job_2332,235000
job_2333,169900
job_2334,235000
job_2335,169900
job_2336,200000
job_2337,135000
job_2338,210000
job_2339,151800
job_2340,210000
job_2341,151800
job_2342,215500
job_2343,155800
job_2344,305600
job_2345,188200
job_2346,180500
job_2347,96200
job_2348,166000
job_2349,73100
job_2350,75000
job_2351,47500
job_2352,201700
job_2353,146600
job_2354,133000
job_2355,58400
job_2356,120000
job_2357,144300
job_2358,104800
job_2359,115920
job_2360,84000
job_2361,146850
job_2362,106800
job_2363,92280
job_2364,79976
job_2365,133000
job_2366,58300
job_2367,137300
job_2368,59200
job_2369,165000
job_2370,147500
job_2371,130410
job_2372,92000
job_2373,156150
job_2374,113400
job_2375,226000
job_2376,211000
job_2377,197500
job_2378,132500
job_2379,109000
job_2380,62000
job_2381,110000
job_2382,70000
job_2383,238000
job_2384,176000
job_2385,179000
job_2386,112000
job_2387,238000
job_2388,176000
job_2389,151250
job_2390,96800
job_2391,109000
job_2392,62000
job_2393,162000
job_2394,108000
job_2395,238000
job_2396,176000
job_2397,189000
job_2398,118100
job_2399,126000
job_2400,93000
job_2401,160000
job_2402,150000
job_2403,237500
job_2404,157500
job_2405,145000
job_2406,115000
job_2407,140000
job_2408,100000
job_2409,89000
job_2410,76000
job_2411,238000
job_2412,176000
job_2413,263100
job_2414,126300
job_2415,319000
job_2416,221000
job_2417,200000
job_2418,150000
job_2419,220000
job_2420,190000
job_2421,86128
job_2422,55926
job_2423,116700
job_2424,93400
job_2425,100000
job_2426,95000
job_2427,151000
job_2428,95000
job_2429,247000
job_2430,152000
job_2431,268000
job_2432,137500
job_2433,150000
job_2434,80000
job_2435,187100
job_2436,107600
job_2437,184800
job_2438,161900
job_2439,212000
job_2440,93300
job_2441,184000
job_2442,96000
job_2443,127900
job_2444,85300
job_2445,204000
job_2446,112500
job_2447,166000
job_2448,73100
job_2449,220000
job_2450,137500
job_2451,204500
job_2452,142200
job_2453,170000
job_2454,140000
job_2455,150000
job_2456,80000
job_2457,175000
job_2458,150000
job_2459,116000
job_2460,110000
job_2461,132000
job_2462,104000
job_2463,175000
job_2464,141000
job_2465,198000
job_2466,151000
job_2467,104000
job_2468,83000
job_2469,150000
job_2470,100000
job_2471,204500
job_2472,142200
job_2473,185000
job_2474,130000
job_2475,250000
job_2476,125000
job_2477,100000
job_2478,81500
job_2479,192000
job_2480,120500
job_2481,247300
job_2482,139700
job_2483,64781
job_2484,41027
job_2485,218000
job_2486,168000
job_2487,119200
job_2488,86600
job_2489,184800
job_2490,161900
job_2491,128600
job_2492,100000
job_2493,162240
job_2494,47840
job_2495,205500
job_2496,128500
job_2497,164000
job_2498,117000
job_2499,142352
job_2500,95325
job_2501,47238
job_2502,42030
job_2503,247500
job_2504,172200
job_2505,47238
job_2506,42030
job_2507,61520
job_2508,40603
job_2509,134000
job_2510,90000
job_2511,204000
job_2512,163200
job_2513,168000
job_2514,143000
job_2515,142352
job_2516,95325
job_2517,105000
job_2518,100000
job_2519,179000
job_2520,112000
job_2521,150000
job_2522,125000
job_2523,131000
job_2524,54400
job_2525,120000
job_2526,50000
job_2527,170000
job_2528,120000
job_2529,359170
job_2530,295490
job_2531,102000
job_2532,92000
job_2533,132567
job_2534,96412
job_2535,222200
job_2536,136000
job_2537,230000
job_2538,170000
job_2539,110000
job_2540,90000
job_2541,172800
job_2542,110000
job_2543,135842
job_2544,98794
job_2545,331640
job_2546,267720
job_2547,266450
job_2548,177700
job_2549,350000
job_2550,250000
job_2551,155000
job_2552,125000
job_2553,278700
job_2554,159300
job_2555,171000
job_2556,151000
job_2557,266450
job_2558,177700
job_2559,100000
job_2560,80000
job_2561,174990
job_2562,132624
job_2563,166000
job_2564,73100
job_2565,212000
job_2566,93300
job_2567,210100
job_2568,95500
job_2569,184600
job_2570,99400
job_2571,184800
job_2572,107100
job_2573,205000
job_2574,155400
job_2575,75065
job_2576,41419
job_2577,169000
job_2578,105500
job_2579,113563
job_2580,102927
job_2581,90500
job_2582,42400
job_2583,234000
job_2584,146000
job_2585,212000
job_2586,93300
job_2587,140000
job_2588,100000
job_2589,128167
job_2590,85445
job_2591,212000
job_2592,93400
job_2593,172300
job_2594,86100
job_2595,138000
job_2596,86000
job_2597,179000
job_2598,112000
job_2599,700000
job_2600,150000
job_2601,179000
job_2602,112000
job_2603,122000
job_2604,94000
job_2605,122000
job_2606,94000
job_2607,140130
job_2608,84870
job_2609,225000
job_2610,180000
job_2611,165000
job_2612,122445
job_2613,154101
job_2614,100758
job_2615,84000
job_2616,48000
job_2617,275000
job_2618,187000
job_2619,212800
job_2620,124100
job_2621,130000
job_2622,80000
job_2623,160000
job_2624,130000
job_2625,240810
job_2626,126800
job_2627,145000
job_2628,135000
job_2629,222000
job_2630,132000
job_2631,250000
job_2632,170000
job_2633,250000
job_2634,150000
job_2635,222000
job_2636,132000
job_2637,49216
job_2638,43064
job_2639,94000
job_2640,110000
job_2641,70000
job_2642,245000
job_2643,185000
job_2644,207900
job_2645,158400
job_2646,138000
job_2647,86000
job_2648,135800
job_2649,95100
job_2650,135800
job_2651,95100
job_2652,190000
job_2653,160000
job_2654,260000
job_2655,136000
job_2656,180000
job_2657,166375
job_2658,212800
job_2659,115100
job_2660,60000
job_2661,48000
job_2662,60000
job_2663,55000
job_2664,205500
job_2665,132500
job_2666,122000
job_2667,94000
job_2668,223600
job_2669,115000
job_2670,165000
job_2671,150000
job_2672,62000
job_2673,49000
job_2674,160000
job_2675,140000
job_2676,106100
job_2677,74300
job_2678,54137
job_2679,43925
job_2680,245000
job_2681,185000
job_2682,132300
job_2683,93000
job_2684,234000
job_2685,146000
job_2686,96600
job_2687,55200
job_2688,83300
job_2689,47500
job_2690,99300
job_2691,82800
job_2692,145000
job_2693,110841
job_2694,101000
job_2695,50000
job_2696,182500
job_2697,121700
job_2698,134500
job_2699,91460
job_2700,150000
job_2701,130000
job_2702,41827
job_2703,37944
job_2704,75753
job_2705,47423
job_2706,130000
job_2707,110000
job_2708,124935
job_2709,76050
job_2710,286000
job_2711,143000
job_2712,106400
job_2713,70000
job_2714,133000
job_2715,58400
job_2716,243600
job_2717,148200
job_2718,131600
job_2719,82400
job_2720,245700
job_2721,132300
job_2722,155750
job_2723,79350
job_2724,234000
job_2725,117000
job_2726,242000
job_2727,106200
job_2728,123900
job_2729,75000
job_2730,136500
job_2731,123500
job_2732,227500
job_2733,145600
job_2734,186754
job_2735,101000
job_2736,149800
job_2737,70800
job_2738,132000
job_2739,111000
job_2740,180000
job_2741,162000
job_2742,150000
job_2743,135000
job_2744,172700
job_2745,82900
job_2746,115000
job_2747,95000
job_2748,238000
job_2749,144500
job_2750,145000
job_2751,98500
job_2752,209300
job_2753,123800
job_2754,18000
job_2755,130400
job_2756,70800
job_2757,160000
job_2758,75000
job_2759,247300
job_2760,139700
job_2761,300000
job_2762,200000
job_2763,278700
job_2764,159300
job_2765,254900
job_2766,203920
job_2767,191200
job_2768,170186
job_2769,300000
job_2770,200000
job_2771,150000
job_2772,125000
job_2773,200000
job_2774,150000
job_2775,100000
job_2776,95000
job_2777,278700
job_2778,159300
job_2779,247300
job_2780,139700
job_2781,212800
job_2782,124100
job_2783,90000
job_2784,198000
job_2785,94000
job_2786,219100
job_2787,118500
job_2788,160000
job_2789,128000
job_2790,60000
job_2791,48000
job_2792,234000
job_2793,146000
job_2794,179000
job_2795,112000
job_2796,130100
job_2797,75000
job_2798,166500
job_2799,104000
job_2800,166000
job_2801,73100
job_2802,98000
job_2803,73000
job_2804,247500
job_2805,172200
job_2806,183540
job_2807,132000
job_2808,240000
job_2809,133000
job_2810,273500
job_2811,182500
job_2812,92280
job_2813,67672
job_2814,240960
job_2815,176000
job_2816,150000
job_2817,130000
job_2818,150000
job_2819,130000
job_2820,123040
job_2821,92280
job_2822,162240
job_2823,47840
job_2824,162240
job_2825,47840
job_2826,296980
job_2827,123740
job_2828,247250
job_2829,160000
job_2830,91875
job_2831,55125
job_2832,220000
job_2833,146000
job_2834,200000
job_2835,115000
job_2836,370000
job_2837,220000
job_2838,72000
job_2839,48000
job_2840,185000
job_2841,79600
job_2842,125000
job_2843,122000
job_2844,250000
job_2845,175000
job_2846,260000
job_2847,136000
job_2848,235000
job_2849,175000
job_2850,185000
job_2851,128000
job_2852,350000
job_2853,268000
job_2854,222200
job_2855,136000
job_2856,180000
job_2857,115000
job_2858,100000
job_2859,80000
job_2860,234485
job_2861,112655
job_2862,234000
job_2863,146000
job_2864,199700
job_2865,70800
job_2866,179000
job_2867,112000
job_2868,99900
job_2869,83000
job_2870,158000
job_2871,90300
job_2872,266500
job_2873,152000
job_2874,70000
job_2875,60000
job_2876,187200
job_2877,140400
job_2878,225000
job_2879,156400
job_2880,190900
job_2881,109100
job_2882,145000
job_2883,98500
job_2884,195200
job_2885,100400
job_2886,125000
job_2887,100000
job_2888,75065
job_2889,41419
job_2890,181700
job_2891,64300
job_2892,185900
job_2893,129300
job_2894,85000
job_2895,80000
job_2896,120000
job_2897,52100
job_2898,219000
job_2899,152000
job_2900,204500
job_2901,142200
job_2902,158000
job_2903,90300
job_2904,170000
job_2905,130000
job_2906,175000
job_2907,130000
job_2908,222200
job_2909,136000
job_2910,225000
job_2911,180000
job_2912,260000
job_2913,136000
job_2914,152375
job_2915,94000
job_2916,82000
job_2917,77000
job_2918,196000
job_2919,94000
job_2920,264846
job_2921,143060
job_2922,203000
job_2923,89030
job_2924,64781
job_2925,41027
job_2926,160800
job_2927,92700
job_2928,62000
job_2929,51000
job_2930,137500
job_2931,100000
job_2932,128167
job_2933,85445
job_2934,73824
job_2935,49216
job_2936,65000
job_2937,50000
